Column1,Column2,Column3,Column4
4050.0,26.18,28.6,65.22
4051.0,26.18,28.56,65.26
4052.0,26.18,28.56,65.26
4053.0,26.18,28.52,65.3
4054.0,26.18,28.48,65.34
4055.0,26.18,28.46,65.36
4056.0,26.18,28.46,65.36
4057.0,26.18,28.46,65.36
4058.0,26.18,28.42,65.4
4059.0,26.18,28.36,65.46
4060.0,26.18,28.36,65.46
4061.0,26.18,28.34,65.48
4062.0,26.18,28.32,65.5
4063.0,26.18,28.32,65.5
4064.0,26.18,28.3,65.52
4065.0,26.18,28.3,65.52
4066.0,26.16,28.32,65.52
4067.0,26.16,28.32,65.52
4068.0,26.16,28.26,65.58
4069.0,26.16,28.26,65.58
4070.0,26.16,28.26,65.58
4071.0,26.14,28.28,65.58
4072.0,26.14,28.28,65.58
4073.0,26.14,28.28,65.58
4074.0,26.14,28.28,65.58
4075.0,26.14,28.24,65.62
4076.0,26.12,28.26,65.62
4077.0,26.12,28.24,65.64
4078.0,26.12,28.22,65.66
4079.0,26.1,28.24,65.66
4080.0,26.1,28.22,65.68
4081.0,26.1,28.16,65.74
4082.0,26.1,28.12,65.78
4083.0,26.1,28.06,65.84
4084.0,26.1,28.02,65.88
4085.0,26.1,28.0,65.9
4086.0,26.1,28.0,65.9
4087.0,26.1,27.98,65.92
4088.0,26.1,27.96,65.94
4089.0,26.1,27.96,65.94
4090.0,26.1,27.96,65.94
4091.0,26.1,27.94,65.96
4092.0,26.1,27.92,65.98
4093.0,26.1,27.92,65.98
4094.0,26.1,27.86,66.04
4095.0,26.1,27.84,66.06
4096.0,26.1,27.82,66.08
4097.0,26.1,27.8,66.1
4098.0,26.1,27.8,66.1
4099.0,26.08,27.82,66.1
4100.0,26.08,27.78,66.14
4101.0,26.08,27.76,66.16
4102.0,26.08,27.72,66.2
4103.0,26.06,27.74,66.2
4104.0,26.06,27.74,66.2
4105.0,26.06,27.74,66.2
4106.0,26.06,27.64,66.3
4107.0,26.06,27.62,66.32
4108.0,26.06,27.62,66.32
4109.0,26.02,27.66,66.32
4110.0,26.02,27.66,66.32
4111.0,26.02,27.66,66.32
4112.0,26.02,27.66,66.32
4113.0,25.98,27.7,66.32
4114.0,25.96,27.7,66.34
4115.0,25.96,27.62,66.42
4116.0,25.96,27.58,66.46
4117.0,25.96,27.56,66.48
4118.0,25.96,27.54,66.5
4119.0,25.96,27.54,66.5
4120.0,25.96,27.52,66.52
4121.0,25.96,27.5,66.54
4122.0,25.94,27.52,66.54
4123.0,25.94,27.52,66.54
4124.0,25.92,27.5,66.58
4125.0,25.92,27.48,66.6
4126.0,25.92,27.42,66.66
4127.0,25.92,27.42,66.66
4128.0,25.92,27.4,66.68
4129.0,25.92,27.38,66.7
4130.0,25.92,27.38,66.7
4131.0,25.9,27.4,66.7
4132.0,25.9,27.4,66.7
4133.0,25.88,27.34,66.78
4134.0,25.88,27.32,66.8
4135.0,25.86,27.3,66.84
4136.0,25.84,27.28,66.88
4137.0,25.82,27.26,66.92
4138.0,25.82,27.24,66.94
4139.0,25.82,27.2,66.98
4140.0,25.78,27.22,67.0
4141.0,25.78,27.2,67.02
4142.0,25.78,27.18,67.04
4143.0,25.78,27.16,67.06
4144.0,25.78,27.12,67.1
4145.0,25.76,27.14,67.1
4146.0,25.76,27.06,67.18
4147.0,25.76,27.04,67.2
4148.0,25.76,27.04,67.2
4149.0,25.74,27.06,67.2
4150.0,25.74,27.06,67.2
4151.0,25.74,27.04,67.22
4152.0,25.74,27.02,67.24
4153.0,25.74,26.98,67.28
4154.0,25.72,26.98,67.3
4155.0,25.72,26.96,67.32
4156.0,25.7,26.98,67.32
4157.0,25.7,26.98,67.32
4158.0,25.7,26.98,67.32
4159.0,25.68,27.0,67.32
4160.0,25.68,26.98,67.34
4161.0,25.68,26.96,67.36
4162.0,25.68,26.94,67.38
4163.0,25.68,26.92,67.4
4164.0,25.68,26.9,67.42
4165.0,25.64,26.9,67.46
4166.0,25.64,26.9,67.46
4167.0,25.64,26.9,67.46
4168.0,25.64,26.82,67.54
4169.0,25.62,26.82,67.56
4170.0,25.62,26.82,67.56
4171.0,25.62,26.82,67.56
4172.0,25.62,26.82,67.56
4173.0,25.62,26.8,67.58
4174.0,25.62,26.76,67.62
4175.0,25.58,26.78,67.64
4176.0,25.58,26.74,67.68
4177.0,25.56,26.7,67.74
4178.0,25.54,26.7,67.76
4179.0,25.54,26.7,67.76
4180.0,25.54,26.7,67.76
4181.0,25.54,26.66,67.8
4182.0,25.54,26.64,67.82
4183.0,25.54,26.62,67.84
4184.0,25.54,26.58,67.88
4185.0,25.52,26.56,67.92
4186.0,25.52,26.5,67.98
4187.0,25.52,26.48,68.0
4188.0,25.52,26.46,68.02
4189.0,25.52,26.38,68.1
4190.0,25.52,26.36,68.12
4191.0,25.52,26.34,68.14
4192.0,25.52,26.34,68.14
4193.0,25.52,26.34,68.14
4194.0,25.52,26.26,68.22
4195.0,25.5,26.28,68.22
4196.0,25.46,26.3,68.24
4197.0,25.46,26.28,68.26
4198.0,25.46,26.2,68.34
4199.0,25.46,26.18,68.36
4200.0,25.44,26.14,68.42
4201.0,25.44,26.14,68.42
4202.0,25.44,26.06,68.5
4203.0,25.44,26.06,68.5
4204.0,25.44,26.06,68.5
4205.0,25.44,26.04,68.52
4206.0,25.42,26.06,68.52
4207.0,25.4,26.06,68.54
4208.0,25.4,26.04,68.56
4209.0,25.4,26.0,68.6
4210.0,25.4,25.96,68.64
4211.0,25.38,25.98,68.64
4212.0,25.38,25.94,68.68
4213.0,25.38,25.94,68.68
4214.0,25.36,25.94,68.7
4215.0,25.36,25.92,68.72
4216.0,25.36,25.9,68.74
4217.0,25.36,25.86,68.78
4218.0,25.36,25.82,68.82
4219.0,25.36,25.82,68.82
4220.0,25.36,25.82,68.82
4221.0,25.36,25.8,68.84
4222.0,25.36,25.8,68.84
4223.0,25.36,25.8,68.84
4224.0,25.34,25.82,68.84
4225.0,25.34,25.8,68.86
4226.0,25.32,25.78,68.9
4227.0,25.32,25.74,68.94
4228.0,25.3,25.7,69.0
4229.0,25.3,25.66,69.04
4230.0,25.3,25.62,69.08
4231.0,25.28,25.62,69.1
4232.0,25.28,25.62,69.1
4233.0,25.26,25.62,69.12
4234.0,25.26,25.62,69.12
4235.0,25.26,25.62,69.12
4236.0,25.26,25.6,69.14
4237.0,25.26,25.58,69.16
4238.0,25.26,25.58,69.16
4239.0,25.26,25.58,69.16
4240.0,25.24,25.58,69.18
4241.0,25.24,25.5,69.26
4242.0,25.22,25.52,69.26
4243.0,25.22,25.52,69.26
4244.0,25.22,25.5,69.28
4245.0,25.22,25.5,69.28
4246.0,25.22,25.48,69.3
4247.0,25.22,25.44,69.34
4248.0,25.22,25.4,69.38
4249.0,25.2,25.42,69.38
4250.0,25.2,25.4,69.4
4251.0,25.2,25.4,69.4
4252.0,25.2,25.38,69.42
4253.0,25.2,25.36,69.44
4254.0,25.2,25.36,69.44
4255.0,25.2,25.3,69.5
4256.0,25.16,25.34,69.5
4257.0,25.16,25.34,69.5
4258.0,25.16,25.32,69.52
4259.0,25.16,25.28,69.56
4260.0,25.16,25.24,69.6
4261.0,25.16,25.24,69.6
4262.0,25.16,25.24,69.6
4263.0,25.14,25.26,69.6
4264.0,25.14,25.24,69.62
4265.0,25.14,25.24,69.62
4266.0,25.12,25.24,69.64
4267.0,25.12,25.22,69.66
4268.0,25.12,25.22,69.66
4269.0,25.12,25.22,69.66
4270.0,25.12,25.22,69.66
4271.0,25.12,25.22,69.66
4272.0,25.12,25.22,69.66
4273.0,25.12,25.2,69.68
4274.0,25.12,25.2,69.68
4275.0,25.12,25.2,69.68
4276.0,25.12,25.16,69.72
4277.0,25.12,25.16,69.72
4278.0,25.12,25.16,69.72
4279.0,25.12,25.16,69.72
4280.0,25.12,25.16,69.72
4281.0,25.1,25.16,69.74
4282.0,25.1,25.16,69.74
4283.0,25.1,25.14,69.76
4284.0,25.1,25.14,69.76
4285.0,25.1,25.12,69.78
4286.0,25.1,25.12,69.78
4287.0,25.1,25.1,69.8
4288.0,25.1,25.1,69.8
4289.0,25.1,25.08,69.82
4290.0,25.1,25.04,69.86
4291.0,25.1,25.04,69.86
4292.0,25.08,25.04,69.88
4293.0,25.08,25.04,69.88
4294.0,25.08,25.04,69.88
4295.0,25.06,25.02,69.92
4296.0,25.06,24.96,69.98
4297.0,25.06,24.92,70.02
4298.0,25.06,24.92,70.02
4299.0,25.04,24.84,70.12
4300.0,25.02,24.84,70.14
4301.0,25.02,24.84,70.14
4302.0,25.0,24.86,70.14
4303.0,24.98,24.86,70.16
4304.0,24.98,24.86,70.16
4305.0,24.98,24.84,70.18
4306.0,24.98,24.84,70.18
4307.0,24.96,24.84,70.2
4308.0,24.96,24.82,70.22
4309.0,24.96,24.76,70.28
4310.0,24.96,24.74,70.3
4311.0,24.96,24.74,70.3
4312.0,24.96,24.7,70.34
4313.0,24.96,24.68,70.36
4314.0,24.96,24.64,70.4
4315.0,24.94,24.66,70.4
4316.0,24.94,24.56,70.5
4317.0,24.94,24.52,70.54
4318.0,24.94,24.52,70.54
4319.0,24.94,24.48,70.58
4320.0,24.94,24.42,70.64
4321.0,24.94,24.42,70.64
4322.0,24.94,24.4,70.66
4323.0,24.94,24.38,70.68
4324.0,24.94,24.38,70.68
4325.0,24.94,24.38,70.68
4326.0,24.94,24.32,70.74
4327.0,24.94,24.3,70.76
4328.0,24.94,24.3,70.76
4329.0,24.94,24.28,70.78
4330.0,24.94,24.24,70.82
4331.0,24.94,24.22,70.84
4332.0,24.94,24.2,70.86
4333.0,24.94,24.2,70.86
4334.0,24.92,24.22,70.86
4335.0,24.92,24.22,70.86
4336.0,24.92,24.2,70.88
4337.0,24.92,24.18,70.9
4338.0,24.92,24.18,70.9
4339.0,24.92,24.18,70.9
4340.0,24.92,24.18,70.9
4341.0,24.9,24.16,70.94
4342.0,24.9,24.16,70.94
4343.0,24.88,24.16,70.96
4344.0,24.86,24.18,70.96
4345.0,24.86,24.16,70.98
4346.0,24.86,24.16,70.98
4347.0,24.86,24.16,70.98
4348.0,24.86,24.16,70.98
4349.0,24.86,24.14,71.0
4350.0,24.86,24.1,71.04
4351.0,24.84,24.1,71.06
4352.0,24.84,24.1,71.06
4353.0,24.84,24.1,71.06
4354.0,24.84,24.1,71.06
4355.0,24.84,24.1,71.06
4356.0,24.84,24.1,71.06
4357.0,24.84,24.1,71.06
4358.0,24.82,24.04,71.14
4359.0,24.82,24.04,71.14
4360.0,24.82,24.02,71.16
4361.0,24.82,23.98,71.2
4362.0,24.8,23.98,71.22
4363.0,24.8,23.96,71.24
4364.0,24.8,23.94,71.26
4365.0,24.8,23.92,71.28
4366.0,24.8,23.9,71.3
4367.0,24.8,23.88,71.32
4368.0,24.8,23.86,71.34
4369.0,24.8,23.84,71.36
4370.0,24.8,23.84,71.36
4371.0,24.8,23.82,71.38
4372.0,24.8,23.82,71.38
4373.0,24.8,23.8,71.4
4374.0,24.8,23.76,71.44
4375.0,24.8,23.76,71.44
4376.0,24.8,23.76,71.44
4377.0,24.78,23.76,71.46
4378.0,24.78,23.76,71.46
4379.0,24.76,23.74,71.5
4380.0,24.76,23.74,71.5
4381.0,24.76,23.72,71.52
4382.0,24.74,23.74,71.52
4383.0,24.74,23.74,71.52
4384.0,24.74,23.72,71.54
4385.0,24.74,23.72,71.54
4386.0,24.74,23.72,71.54
4387.0,24.74,23.7,71.56
4388.0,24.74,23.7,71.56
4389.0,24.74,23.68,71.58
4390.0,24.74,23.68,71.58
4391.0,24.74,23.68,71.58
4392.0,24.72,23.7,71.58
4393.0,24.7,23.7,71.6
4394.0,24.7,23.7,71.6
4395.0,24.7,23.68,71.62
4396.0,24.68,23.7,71.62
4397.0,24.68,23.7,71.62
4398.0,24.68,23.64,71.68
4399.0,24.68,23.64,71.68
4400.0,24.68,23.6,71.72
4401.0,24.68,23.6,71.72
4402.0,24.68,23.6,71.72
4403.0,24.68,23.58,71.74
4404.0,24.68,23.54,71.78
4405.0,24.68,23.52,71.8
4406.0,24.68,23.52,71.8
4407.0,24.68,23.52,71.8
4408.0,24.66,23.5,71.84
4409.0,24.66,23.5,71.84
4410.0,24.64,23.52,71.84
4411.0,24.62,23.54,71.84
4412.0,24.6,23.54,71.86
4413.0,24.6,23.52,71.88
4414.0,24.58,23.5,71.92
4415.0,24.58,23.44,71.98
4416.0,24.58,23.42,72.0
4417.0,24.58,23.42,72.0
4418.0,24.58,23.42,72.0
4419.0,24.58,23.4,72.02
4420.0,24.56,23.4,72.04
4421.0,24.56,23.4,72.04
4422.0,24.56,23.4,72.04
4423.0,24.56,23.38,72.06
4424.0,24.56,23.38,72.06
4425.0,24.56,23.36,72.08
4426.0,24.56,23.36,72.08
4427.0,24.56,23.34,72.1
4428.0,24.54,23.36,72.1
4429.0,24.54,23.36,72.1
4430.0,24.54,23.34,72.12
4431.0,24.5,23.38,72.12
4432.0,24.5,23.36,72.14
4433.0,24.5,23.32,72.18
4434.0,24.5,23.32,72.18
4435.0,24.5,23.3,72.2
4436.0,24.5,23.28,72.22
4437.0,24.48,23.3,72.22
4438.0,24.48,23.28,72.24
4439.0,24.48,23.26,72.26
4440.0,24.48,23.26,72.26
4441.0,24.48,23.26,72.26
4442.0,24.46,23.28,72.26
4443.0,24.44,23.24,72.32
4444.0,24.44,23.22,72.34
4445.0,24.4,23.24,72.36
4446.0,24.4,23.24,72.36
4447.0,24.36,23.24,72.4
4448.0,24.36,23.22,72.42
4449.0,24.34,23.24,72.42
4450.0,24.32,23.24,72.44
4451.0,24.32,23.22,72.46
4452.0,24.32,23.2,72.48
4453.0,24.32,23.16,72.52
4454.0,24.32,23.14,72.54
4455.0,24.3,23.14,72.56
4456.0,24.3,23.08,72.62
4457.0,24.3,23.08,72.62
4458.0,24.3,23.04,72.66
4459.0,24.3,23.04,72.66
4460.0,24.3,23.04,72.66
4461.0,24.3,23.02,72.68
4462.0,24.3,23.0,72.7
4463.0,24.26,23.0,72.74
4464.0,24.26,23.0,72.74
4465.0,24.24,23.0,72.76
4466.0,24.24,23.0,72.76
4467.0,24.24,23.0,72.76
4468.0,24.24,23.0,72.76
4469.0,24.24,22.94,72.82
4470.0,24.24,22.92,72.84
4471.0,24.22,22.92,72.86
4472.0,24.22,22.9,72.88
4473.0,24.22,22.9,72.88
4474.0,24.22,22.9,72.88
4475.0,24.22,22.88,72.9
4476.0,24.22,22.84,72.94
4477.0,24.22,22.84,72.94
4478.0,24.22,22.84,72.94
4479.0,24.22,22.8,72.98
4480.0,24.22,22.78,73.0
4481.0,24.22,22.74,73.04
4482.0,24.22,22.72,73.06
4483.0,24.22,22.72,73.06
4484.0,24.22,22.7,73.08
4485.0,24.22,22.7,73.08
4486.0,24.22,22.7,73.08
4487.0,24.22,22.66,73.12
4488.0,24.22,22.62,73.16
4489.0,24.22,22.6,73.18
4490.0,24.22,22.58,73.2
4491.0,24.2,22.56,73.24
4492.0,24.2,22.56,73.24
4493.0,24.2,22.56,73.24
4494.0,24.2,22.56,73.24
4495.0,24.2,22.56,73.24
4496.0,24.2,22.56,73.24
4497.0,24.2,22.52,73.28
4498.0,24.2,22.5,73.3
4499.0,24.2,22.5,73.3
4500.0,24.2,22.5,73.3
4501.0,24.18,22.48,73.34
4502.0,24.18,22.46,73.36
4503.0,24.16,22.48,73.36
4504.0,24.16,22.44,73.4
4505.0,24.16,22.4,73.44
4506.0,24.16,22.38,73.46
4507.0,24.16,22.34,73.5
4508.0,24.14,22.36,73.5
4509.0,24.14,22.36,73.5
4510.0,24.14,22.34,73.52
4511.0,24.14,22.34,73.52
4512.0,24.14,22.32,73.54
4513.0,24.14,22.32,73.54
4514.0,24.14,22.32,73.54
4515.0,24.14,22.3,73.56
4516.0,24.14,22.26,73.6
4517.0,24.12,22.26,73.62
4518.0,24.12,22.24,73.64
4519.0,24.1,22.26,73.64
4520.0,24.08,22.26,73.66
4521.0,24.08,22.26,73.66
4522.0,24.08,22.26,73.66
4523.0,24.08,22.26,73.66
4524.0,24.08,22.22,73.7
4525.0,24.08,22.22,73.7
4526.0,24.06,22.22,73.72
4527.0,24.06,22.2,73.74
4528.0,24.06,22.2,73.74
4529.0,24.06,22.2,73.74
4530.0,24.04,22.2,73.76
4531.0,24.04,22.2,73.76
4532.0,24.04,22.18,73.78
4533.0,24.02,22.2,73.78
4534.0,24.02,22.2,73.78
4535.0,24.0,22.22,73.78
4536.0,24.0,22.22,73.78
4537.0,24.0,22.2,73.8
4538.0,23.98,22.22,73.8
4539.0,23.98,22.2,73.82
4540.0,23.98,22.2,73.82
4541.0,23.98,22.18,73.84
4542.0,23.98,22.18,73.84
4543.0,23.96,22.18,73.86
4544.0,23.96,22.18,73.86
4545.0,23.96,22.16,73.88
4546.0,23.96,22.16,73.88
4547.0,23.96,22.16,73.88
4548.0,23.96,22.14,73.9
4549.0,23.96,22.14,73.9
4550.0,23.96,22.1,73.94
4551.0,23.96,22.08,73.96
4552.0,23.96,22.08,73.96
4553.0,23.96,22.08,73.96
4554.0,23.96,22.08,73.96
4555.0,23.94,22.08,73.98
4556.0,23.94,22.06,74.0
4557.0,23.94,22.0,74.06
4558.0,23.94,22.0,74.06
4559.0,23.94,22.0,74.06
4560.0,23.94,22.0,74.06
4561.0,23.94,22.0,74.06
4562.0,23.92,22.02,74.06
4563.0,23.9,22.04,74.06
4564.0,23.9,22.04,74.06
4565.0,23.9,22.0,74.1
4566.0,23.9,22.0,74.1
4567.0,23.9,21.98,74.12
4568.0,23.9,21.98,74.12
4569.0,23.9,21.98,74.12
4570.0,23.9,21.96,74.14
4571.0,23.9,21.96,74.14
4572.0,23.88,21.96,74.16
4573.0,23.86,21.96,74.18
4574.0,23.86,21.96,74.18
4575.0,23.86,21.96,74.18
4576.0,23.86,21.94,74.2
4577.0,23.86,21.92,74.22
4578.0,23.84,21.94,74.22
4579.0,23.84,21.92,74.24
4580.0,23.84,21.86,74.3
4581.0,23.84,21.86,74.3
4582.0,23.84,21.84,74.32
4583.0,23.84,21.84,74.32
4584.0,23.84,21.82,74.34
4585.0,23.82,21.84,74.34
4586.0,23.82,21.84,74.34
4587.0,23.82,21.8,74.38
4588.0,23.8,21.82,74.38
4589.0,23.78,21.78,74.44
4590.0,23.78,21.78,74.44
4591.0,23.76,21.78,74.46
4592.0,23.76,21.76,74.48
4593.0,23.76,21.74,74.5
4594.0,23.76,21.74,74.5
4595.0,23.76,21.74,74.5
4596.0,23.76,21.7,74.54
4597.0,23.76,21.7,74.54
4598.0,23.76,21.7,74.54
4599.0,23.76,21.68,74.56
4600.0,23.76,21.68,74.56
4601.0,23.76,21.68,74.56
4602.0,23.76,21.68,74.56
4603.0,23.76,21.68,74.56
4604.0,23.74,21.7,74.56
4605.0,23.74,21.68,74.58
4606.0,23.74,21.6,74.66
4607.0,23.74,21.6,74.66
4608.0,23.74,21.6,74.66
4609.0,23.74,21.6,74.66
4610.0,23.74,21.6,74.66
4611.0,23.74,21.6,74.66
4612.0,23.72,21.6,74.68
4613.0,23.72,21.52,74.76
4614.0,23.72,21.48,74.8
4615.0,23.72,21.46,74.82
4616.0,23.72,21.46,74.82
4617.0,23.72,21.42,74.86
4618.0,23.68,21.46,74.86
4619.0,23.68,21.42,74.9
4620.0,23.68,21.42,74.9
4621.0,23.68,21.4,74.92
4622.0,23.68,21.38,74.94
4623.0,23.68,21.38,74.94
4624.0,23.66,21.4,74.94
4625.0,23.66,21.4,74.94
4626.0,23.66,21.38,74.96
4627.0,23.66,21.34,75.0
4628.0,23.66,21.3,75.04
4629.0,23.66,21.3,75.04
4630.0,23.66,21.3,75.04
4631.0,23.66,21.3,75.04
4632.0,23.66,21.3,75.04
4633.0,23.66,21.28,75.06
4634.0,23.62,21.32,75.06
4635.0,23.62,21.28,75.1
4636.0,23.6,21.3,75.1
4637.0,23.6,21.3,75.1
4638.0,23.6,21.24,75.16
4639.0,23.6,21.22,75.18
4640.0,23.6,21.22,75.18
4641.0,23.6,21.22,75.18
4642.0,23.6,21.22,75.18
4643.0,23.6,21.22,75.18
4644.0,23.6,21.22,75.18
4645.0,23.6,21.2,75.2
4646.0,23.6,21.18,75.22
4647.0,23.6,21.16,75.24
4648.0,23.6,21.14,75.26
4649.0,23.6,21.14,75.26
4650.0,23.6,21.1,75.3
4651.0,23.6,21.1,75.3
4652.0,23.58,21.12,75.3
4653.0,23.58,21.08,75.34
4654.0,23.58,21.08,75.34
4655.0,23.56,21.1,75.34
4656.0,23.56,21.1,75.34
4657.0,23.56,21.1,75.34
4658.0,23.56,21.1,75.34
4659.0,23.56,21.08,75.36
4660.0,23.56,21.06,75.38
4661.0,23.56,21.04,75.4
4662.0,23.56,21.04,75.4
4663.0,23.56,21.04,75.4
4664.0,23.56,21.02,75.42
4665.0,23.56,21.0,75.44
4666.0,23.56,21.0,75.44
4667.0,23.56,20.98,75.46
4668.0,23.54,20.98,75.48
4669.0,23.54,20.96,75.5
4670.0,23.52,20.94,75.54
4671.0,23.52,20.92,75.56
4672.0,23.5,20.92,75.58
4673.0,23.5,20.9,75.6
4674.0,23.48,20.92,75.6
4675.0,23.48,20.92,75.6
4676.0,23.48,20.92,75.6
4677.0,23.48,20.9,75.62
4678.0,23.48,20.86,75.66
4679.0,23.48,20.86,75.66
4680.0,23.48,20.84,75.68
4681.0,23.48,20.84,75.68
4682.0,23.48,20.82,75.7
4683.0,23.48,20.8,75.72
4684.0,23.48,20.78,75.74
4685.0,23.48,20.76,75.76
4686.0,23.48,20.76,75.76
4687.0,23.48,20.7,75.82
4688.0,23.46,20.7,75.84
4689.0,23.46,20.68,75.86
4690.0,23.46,20.68,75.86
4691.0,23.46,20.68,75.86
4692.0,23.46,20.68,75.86
4693.0,23.46,20.66,75.88
4694.0,23.46,20.64,75.9
4695.0,23.46,20.62,75.92
4696.0,23.46,20.58,75.96
4697.0,23.46,20.54,76.0
4698.0,23.46,20.5,76.04
4699.0,23.46,20.48,76.06
4700.0,23.46,20.44,76.1
4701.0,23.46,20.4,76.14
4702.0,23.46,20.38,76.16
4703.0,23.46,20.32,76.22
4704.0,23.46,20.3,76.24
4705.0,23.44,20.3,76.26
4706.0,23.44,20.3,76.26
4707.0,23.44,20.3,76.26
4708.0,23.44,20.28,76.28
4709.0,23.44,20.26,76.3
4710.0,23.44,20.22,76.34
4711.0,23.44,20.2,76.36
4712.0,23.44,20.2,76.36
4713.0,23.44,20.2,76.36
4714.0,23.44,20.16,76.4
4715.0,23.44,20.14,76.42
4716.0,23.44,20.12,76.44
4717.0,23.44,20.1,76.46
4718.0,23.44,20.1,76.46
4719.0,23.44,20.1,76.46
4720.0,23.44,20.1,76.46
4721.0,23.42,20.12,76.46
4722.0,23.42,20.1,76.48
4723.0,23.42,20.08,76.5
4724.0,23.42,20.08,76.5
4725.0,23.42,20.08,76.5
4726.0,23.42,20.08,76.5
4727.0,23.42,20.08,76.5
4728.0,23.42,20.08,76.5
4729.0,23.4,20.08,76.52
4730.0,23.4,20.08,76.52
4731.0,23.4,20.08,76.52
4732.0,23.4,20.08,76.52
4733.0,23.4,20.08,76.52
4734.0,23.38,20.08,76.54
4735.0,23.38,20.08,76.54
4736.0,23.38,20.04,76.58
4737.0,23.38,20.04,76.58
4738.0,23.36,20.06,76.58
4739.0,23.36,20.06,76.58
4740.0,23.36,20.04,76.6
4741.0,23.36,20.04,76.6
4742.0,23.36,20.0,76.64
4743.0,23.36,20.0,76.64
4744.0,23.36,19.98,76.66
4745.0,23.36,19.96,76.68
4746.0,23.34,19.96,76.7
4747.0,23.34,19.96,76.7
4748.0,23.34,19.94,76.72
4749.0,23.34,19.92,76.74
4750.0,23.34,19.88,76.78
4751.0,23.34,19.86,76.8
4752.0,23.34,19.84,76.82
4753.0,23.34,19.84,76.82
4754.0,23.32,19.84,76.84
4755.0,23.32,19.8,76.88
4756.0,23.32,19.8,76.88
4757.0,23.32,19.78,76.9
4758.0,23.32,19.76,76.92
4759.0,23.32,19.76,76.92
4760.0,23.32,19.72,76.96
4761.0,23.3,19.7,77.0
4762.0,23.3,19.68,77.02
4763.0,23.3,19.66,77.04
4764.0,23.3,19.66,77.04
4765.0,23.3,19.66,77.04
4766.0,23.3,19.66,77.04
4767.0,23.28,19.66,77.06
4768.0,23.26,19.66,77.08
4769.0,23.26,19.66,77.08
4770.0,23.26,19.66,77.08
4771.0,23.26,19.64,77.1
4772.0,23.24,19.66,77.1
4773.0,23.24,19.66,77.1
4774.0,23.22,19.68,77.1
4775.0,23.22,19.68,77.1
4776.0,23.22,19.66,77.12
4777.0,23.22,19.66,77.12
4778.0,23.22,19.66,77.12
4779.0,23.22,19.66,77.12
4780.0,23.22,19.66,77.12
4781.0,23.22,19.64,77.14
4782.0,23.22,19.64,77.14
4783.0,23.22,19.64,77.14
4784.0,23.22,19.6,77.18
4785.0,23.18,19.64,77.18
4786.0,23.18,19.62,77.2
4787.0,23.18,19.6,77.22
4788.0,23.18,19.6,77.22
4789.0,23.18,19.56,77.26
4790.0,23.18,19.54,77.28
4791.0,23.18,19.52,77.3
4792.0,23.18,19.48,77.34
4793.0,23.18,19.46,77.36
4794.0,23.18,19.46,77.36
4795.0,23.18,19.46,77.36
4796.0,23.16,19.48,77.36
4797.0,23.16,19.48,77.36
4798.0,23.16,19.48,77.36
4799.0,23.16,19.44,77.4
4800.0,23.14,19.46,77.4
4801.0,23.14,19.46,77.4
4802.0,23.14,19.42,77.44
4803.0,23.14,19.42,77.44
4804.0,23.12,19.4,77.48
4805.0,23.12,19.36,77.52
4806.0,23.12,19.36,77.52
4807.0,23.12,19.36,77.52
4808.0,23.1,19.36,77.54
4809.0,23.1,19.36,77.54
4810.0,23.1,19.34,77.56
4811.0,23.1,19.34,77.56
4812.0,23.1,19.34,77.56
4813.0,23.1,19.28,77.62
4814.0,23.1,19.28,77.62
4815.0,23.08,19.28,77.64
4816.0,23.08,19.24,77.68
4817.0,23.08,19.22,77.7
4818.0,23.08,19.18,77.74
4819.0,23.08,19.18,77.74
4820.0,23.08,19.18,77.74
4821.0,23.08,19.16,77.76
4822.0,23.08,19.16,77.76
4823.0,23.08,19.14,77.78
4824.0,23.08,19.12,77.8
4825.0,23.08,19.08,77.84
4826.0,23.06,19.1,77.84
4827.0,23.06,19.08,77.86
4828.0,23.06,19.08,77.86
4829.0,23.04,19.1,77.86
4830.0,23.04,19.1,77.86
4831.0,23.04,19.08,77.88
4832.0,23.04,19.08,77.88
4833.0,23.02,19.1,77.88
4834.0,23.02,19.1,77.88
4835.0,23.02,19.1,77.88
4836.0,23.02,19.1,77.88
4837.0,23.02,19.1,77.88
4838.0,23.02,19.08,77.9
4839.0,23.02,19.04,77.94
4840.0,23.02,19.04,77.94
4841.0,23.02,19.04,77.94
4842.0,23.02,18.98,78.0
4843.0,23.02,18.98,78.0
4844.0,23.02,18.98,78.0
4845.0,23.0,18.98,78.02
4846.0,23.0,18.96,78.04
4847.0,23.0,18.96,78.04
4848.0,23.0,18.94,78.06
4849.0,23.0,18.94,78.06
4850.0,23.0,18.9,78.1
4851.0,22.98,18.9,78.12
4852.0,22.98,18.9,78.12
4853.0,22.98,18.9,78.12
4854.0,22.98,18.88,78.14
4855.0,22.98,18.88,78.14
4856.0,22.98,18.86,78.16
4857.0,22.98,18.86,78.16
4858.0,22.98,18.86,78.16
4859.0,22.98,18.82,78.2
4860.0,22.96,18.82,78.22
4861.0,22.96,18.82,78.22
4862.0,22.96,18.82,78.22
4863.0,22.96,18.82,78.22
4864.0,22.96,18.76,78.28
4865.0,22.96,18.76,78.28
4866.0,22.96,18.74,78.3
4867.0,22.96,18.72,78.32
4868.0,22.96,18.72,78.32
4869.0,22.96,18.68,78.36
4870.0,22.96,18.68,78.36
4871.0,22.96,18.68,78.36
